Id,y
10087,-488.29018980804193
10088,-139.3503385471351
10089,57.338808108526955
10090,-190.3362427216642
10091,-6.508092914824658
10092,189.2910777470184
10093,346.6036781856553
10094,871.6273206485897
10095,-147.01353738653856
10096,443.4899377794298
10097,-30.49843297443706
10098,185.46345753445925
10099,-119.91717151732803
10100,43.57523800180737
10101,58.31857155224442
10102,-197.15246829839754
10103,-70.47160678841216
10104,-342.8460532886677
10105,-29.233589873717015
10106,49.522929296103676
10107,-16.24614413791303
10108,33.775069261607
10109,-68.88307748324138
10110,25.863399493696974
10111,-617.3142842716957
10112,-185.9044130119489
10113,323.7831061093863
10114,-35.662195722127954
10115,-733.5297711613839
10116,-240.738562647361
10117,-381.9731466242488
10118,75.31994462169503
10119,36.61032645911788
10120,-28.756270225023144
10121,-481.1606279685881
10122,408.8502304229886
10123,-765.0217471991635
10124,178.07269651637043
10125,-7.64987938567317
10126,134.7968462337593
10127,-477.4585142128703
10128,-248.706253013236
10129,-361.8846572238637
10130,-18.755611748554077
10131,7.7956043744346815
10132,-109.10598972538367
10133,-63.073745242194256
10134,591.8231837349157
10135,259.6126336966277
10136,-279.8658320087676
10137,93.2253594005184
10138,-427.28731541913515
10139,84.38656633089816
10140,-311.5446306441556
10141,11.41926861256148
10142,-297.8314684235852
10143,-331.9289709686433
10144,656.0132305257306
10145,-476.66268136505363
10146,361.1940451337745
10147,-150.18526861192277
10148,299.94671902432407
10149,-191.7214321927079
10150,151.9499951161202
10151,-64.67275781576403
10152,351.24486163063347
10153,-370.63644575627256
10154,349.2249817861111
10155,273.5246096168014
10156,783.1971843196875
10157,-124.23788973574031
10158,-155.22004432990815
10159,-506.9556493864103
10160,201.69321238561537
10161,-415.1740571596362
10162,-348.16510516956464
10163,-201.9522410868097
10164,-658.950447053337
10165,179.3464016817152
10166,124.06925816168724
10167,-209.15025355201774
10168,213.70513477400573
10169,-82.11721023808926
10170,-97.11026989726867
10171,124.26800574648044
10172,50.2899156571429
10173,538.7439592813371
10174,630.017534554337
10175,217.2592778265443
10176,-491.7337413267078
10177,-131.1417511388328
10178,362.39302241729456
10179,-14.36303805540823
10180,-30.26175736167624
10181,-107.32358076729916
10182,-334.0625929296719
10183,299.5063996464327
10184,-103.47221484505346
10185,179.8204994671942
10186,122.20070887900685
10187,86.58037161690619
10188,386.482560566992
10189,-613.3611745045824
10190,-269.81638738346294
10191,260.7314512622859
10192,-44.62016128042711
10193,-159.15717576416864
10194,-145.2455987935752
10195,447.2282148760014
10196,476.3569859695947
10197,121.79421345327245
10198,-1.5356790561064644
10199,410.74409653878115
10200,90.82809979964743
10201,150.07336956845117
10202,24.03365296154678
10203,273.88663405363064
10204,-154.52926038025083
10205,42.58890150706576
10206,617.3417063168562
10207,38.9393607614297
10208,-91.43610119490418
10209,225.35327477391138
10210,151.0582757708566
10211,-86.91664773646005
10212,-101.71788958007318
10213,161.93776502605496
10214,357.8704141035455
10215,32.145978186554366
10216,-379.14539920029216
10217,-165.94213222367173
10218,257.45392169454107
10219,-124.83850779184117
10220,47.08451472299198
10221,-67.05065138980194
10222,287.17334413416364
10223,836.2674277701625
10224,-78.73329260205628
10225,-293.00922915219377
10226,284.916326462256
10227,377.9514320082278
10228,-473.94261958972305
10229,-538.8094549766042
10230,-372.9047504031866
10231,-83.37700889968738
10232,157.46205951911293
10233,167.50291456151038
10234,-105.69040574319651
10235,561.1616879176282
10236,-149.35531895746794
10237,196.9668051235222
10238,-33.81991172757963
10239,5.199419882337443
10240,-121.70842296063245
10241,53.47357981737852
10242,531.2918938411249
10243,-157.60262258937584
10244,-183.77196239261227
10245,643.8322464256623
10246,17.780306010129372
10247,-92.07939719460273
10248,485.49316460507464
10249,-221.2365786079393
10250,490.60650504846143
10251,-43.67715915425043
10252,139.9332298711763
10253,207.50447442761106
10254,17.092647024360296
10255,-396.47203316052935
10256,-168.3016676152915
10257,-75.59324100124425
10258,-292.07350780076945
10259,-59.373665346633175
10260,247.3690470643844
10261,206.83112758185663
10262,17.462464464080213
10263,-181.81148500656954
10264,300.1761509454861
10265,-567.6387247955888
10266,311.59327285263504
10267,-9.929511835492082
10268,161.40782304547798
10269,272.3855992297234
10270,55.12245741942556
10271,-15.278267412197716
10272,286.4023019429028
10273,387.8886119434746
10274,-148.57888863638664
10275,171.9523524483958
10276,-411.57059222267907
10277,213.80253827075222
10278,133.9300243737171
10279,-99.01717750124168
10280,-162.4172422455823
10281,-39.07419011347874
10282,-295.15845218323943
10283,141.32481354359578
10284,163.05983005334568
10285,-55.455401462417726
10286,-145.74067609352159
10287,16.35046243635445
10288,-364.2985584828286
10289,558.6630187376729
10290,40.05066121900739
10291,67.63734504297001
10292,559.8400846554663
10293,469.8069471574158
10294,-149.49980105452943
10295,-328.8227866996964
10296,425.7713170466743
10297,85.50466241179481
10298,-166.9155370558494
10299,-662.2984070393497
10300,50.28039165300365
10301,-11.35571833296166
10302,-451.8112644495304
10303,78.67283313413114
10304,-386.81879991735667
10305,-273.22738305237147
10306,352.0150454400221
10307,-263.84804091810213
10308,-214.73022299361176
10309,-84.88115489738436
10310,745.8832791254226
10311,-418.97510845227373
10312,739.1991251661948
10313,-469.0774263529477
10314,481.82984486567125
10315,363.2079747874408
10316,-270.2530418207191
10317,-399.59212471613193
10318,234.45728030706425
10319,-38.73469357032653
10320,238.36874871850694
10321,28.697441990182696
10322,238.23095785965273
10323,-130.0074403000012
10324,-681.2945617788498
10325,61.580652959542576
10326,-444.9298506709591
10327,-14.713208392840672
10328,680.4767823428566
10329,288.7326064937642
10330,839.9704901556719
10331,416.6574765191794
10332,167.35603728915677
10333,-86.77953786706874
10334,332.7699676004367
10335,-201.3344309342538
10336,-43.625082987841495
10337,-107.90237779609708
10338,-284.0357380251706
10339,232.60855717832592
10340,237.83315171539988
10341,74.39980567720316
10342,255.517704063646
10343,-168.64961928561024
10344,68.56334601628998
10345,-365.4419817252606
10346,189.706498860946
10347,-369.83324976670906
10348,-250.90024390237795
10349,76.31355019623209
10350,-344.94550923377574
10351,-187.42339326812566
10352,482.16975698252196
10353,125.75266972886003
10354,450.69194375218535
10355,216.17619018208214
10356,34.3419357193048
10357,57.51145596121526
10358,-211.41949894712715
10359,49.762491809493135
10360,76.11104020758448
10361,-29.196254490440744
10362,33.04895852873752
10363,364.5627121631001
10364,234.48280987315138
10365,-21.79655485908991
10366,-476.93787704779976
10367,43.567658993046884
10368,-310.9572136651692
10369,-46.941116226037174
10370,181.19558107133548
10371,-214.96242982007183
10372,-80.22706031522138
10373,841.2082291657366
10374,102.35678708586998
10375,37.29773804688177
10376,77.3981827596019
10377,435.7945214936921
10378,111.39479265155711
10379,-128.82922415387523
10380,573.050121058396
10381,48.60246807791123
10382,-68.5541465921886
10383,56.68162450583021
10384,-360.30993199944027
10385,131.90192283450415
10386,-264.52589763343053
10387,-378.79324972499256
10388,-190.09929259976636
10389,862.9152130409615
10390,159.5764966623106
10391,514.0204635801455
10392,61.38766780340701
10393,720.8758958326581
10394,-450.97673103980225
10395,105.89444211999744
10396,-27.532603044002826
10397,-23.435561966769978
10398,331.20599829494586
10399,-156.02456394824105
10400,0.947701838560413
10401,17.232405165319737
10402,143.23908417021255
10403,53.22645139074665
10404,41.01334926979434
10405,-129.39255146834728
10406,430.91652104593015
10407,-427.9096196573572
10408,49.11400485209166
10409,-221.64758038918728
10410,-313.7597121868503
10411,115.24452244706981
10412,96.10097204453551
10413,-399.91598494242083
10414,-8.411407923562987
10415,733.1841324374683
10416,-332.426766491651
10417,83.67612042194328
10418,339.79274865544255
10419,-35.11570131451424
10420,38.20433543387791
10421,-606.1984890559311
10422,194.27285338946172
10423,155.03155116158246
10424,-111.25647787348385
10425,-63.339371636516105
10426,403.9358187289641
10427,690.9194303358597
10428,75.78129943644987
10429,-340.31540652357614
10430,-195.76159542697835
10431,40.44513870875572
10432,-137.65418796029283
10433,-95.67479658954474
10434,290.8435378725026
10435,568.4646813472787
10436,351.21865075407453
10437,194.71516658168267
10438,-312.15084208719367
10439,-518.3107868724477
10440,-80.75158048061282
10441,-109.91053830578461
10442,491.41083647519616
10443,371.4851448604939
10444,343.85664466843514
10445,114.60785397368441
10446,-315.2044219098824
10447,83.1039650930707
10448,-82.59915101774067
10449,-182.21902722527565
10450,-294.91729245130466
10451,-294.21055531486974
10452,611.5470417356519
10453,-34.756134103592515
10454,-115.04157690057771
10455,263.27933790237546
10456,346.05651209283803
10457,194.61161526911005
10458,257.3561496384943
10459,-303.208094927115
10460,-173.19591085705977
10461,-88.53983448578471
10462,137.6016120001119
10463,337.04864927806494
10464,155.72523460362697
10465,-250.2907929052381
10466,148.0634001514354
10467,333.6821886093783
10468,-260.3363923834255
10469,340.30790922791437
10470,224.68535571269547
10471,-607.2797170619311
10472,-54.859592940918596
10473,-685.0910817258433
10474,268.25827077859424
10475,108.79743563388422
10476,-233.1676171727207
10477,115.89088157850192
10478,75.28875461498471
10479,312.5869539403422
10480,78.42590704679493
10481,-509.63079643958207
10482,142.15294578474638
10483,-567.6096744598836
10484,99.19784411013087
10485,181.76569364680972
10486,-27.40709839435823
10487,-646.8210508159747
10488,-261.6328162502992
10489,-398.87688919781596
10490,-259.41075205618284
10491,-252.05740356799086
10492,-25.647967227331545
10493,-479.35794942314203
10494,109.91068619021893
10495,161.94257969113988
10496,-436.80717423975506
10497,-66.01220442256738
10498,-73.60538265407193
10499,51.00273944619377
10500,7.609681032163481
10501,-38.39048673108292
10502,493.59597060692823
10503,-303.44908054448666
10504,285.3630587606861
10505,236.930821219462
10506,-112.90288738209148
10507,-104.91639705404697
10508,70.11071172015176
10509,-334.40218077461776
10510,-526.1520613513318
10511,26.695126681540337
10512,16.625076878906842
10513,-282.62391868623934
10514,-156.76438922324817
10515,-368.7038524010559
10516,87.26698388397382
10517,9.62196144939434
10518,159.33855433394976
10519,737.8354361900724
10520,-63.52561489683757
10521,253.39234540406807
10522,-195.47926226047898
10523,-233.604062757006
10524,672.0430027603303
10525,161.02647811634006
10526,-86.92388588378199
10527,767.4499376317866
10528,300.1434547015426
10529,-264.63326212053045
10530,506.8069224983668
10531,413.7325757860617
10532,-227.95565420458584
10533,270.7218219182481
10534,166.27214538843205
10535,467.83594699529925
10536,691.0141927413326
10537,-235.19550162577517
10538,-204.4947563378369
10539,235.5654990256697
10540,481.5082289895013
10541,-404.28637162617326
10542,499.634598879022
10543,-280.4236242835599
10544,349.635357012775
10545,56.27921855932685
10546,377.7838241995529
10547,58.23929412508222
10548,424.29981217464825
10549,85.80041244154697
10550,-252.9928885245895
10551,172.8678449550204
10552,-190.10660020571422
10553,306.96428652366853
10554,-179.11766493342253
10555,-155.77590494004914
10556,-208.75257057910838
10557,-257.4259780204177
10558,-187.88708045784355
10559,178.95968589803064
10560,769.299424606766
10561,131.45400495646194
10562,-86.33605847725522
10563,-440.789694128798
10564,522.2063378416922
10565,74.26044537058954
10566,-273.3451908082479
10567,23.885483202722142
10568,-140.8861901167378
10569,337.4418933254646
10570,63.42512024403094
10571,-78.12104360563976
10572,-209.41596150610653
10573,-354.3022169957902
10574,261.54958940727295
10575,252.7847530350222
10576,415.33279349639815
10577,-341.41062177496315
10578,-101.54306561728929
10579,-82.98003734434677
10580,-146.19185945083004
10581,-400.95700950885026
10582,114.68810161530737
10583,-318.40944917284054
10584,-27.12865111315026
10585,253.3920635503231
10586,-15.161597235909918
10587,490.2763101566972
10588,67.16055415516048
10589,-583.6536301606633
10590,566.8292227808817
10591,-659.784020611342
10592,-280.34458657663157
10593,-618.4849576034644
10594,-403.08152177208234
10595,52.58079586777651
10596,154.13724781790552
10597,-187.18724588646168
10598,45.064322864018706
10599,389.8698024589755
10600,497.49442770097323
10601,-172.6046614569695
10602,-199.48804830691162
10603,146.33213540458772
10604,-745.9314211823652
10605,-230.9357823467963
10606,-157.73768823510508
10607,170.5558567216077
10608,58.52819579127402
10609,21.778235377083227
10610,-33.845432388595434
10611,527.0115321450177
10612,370.35979324782096
10613,-83.7088492933665
10614,-297.86678182751797
10615,379.63004164090466
10616,-194.49981867886459
10617,-59.08115423924118
10618,-59.0507414560862
10619,-265.7953310406417
10620,-488.32421484496336
10621,-28.13331681509708
10622,-110.8972425166388
10623,642.519819874314
10624,-25.104958245575123
10625,368.2746547201455
10626,274.79921352704184
10627,416.5261293363849
10628,110.57324867984306
10629,561.3783520521665
10630,497.1437621157765
10631,-201.60987734450924
10632,-370.0522982615886
10633,731.0573724235983
10634,-380.1370791551692
10635,-200.60251550520874
10636,272.08601189375497
10637,269.8405899107631
10638,-243.56399508534602
10639,-80.6420943458687
10640,-467.9770128985554
10641,384.10330917171245
10642,-158.51464076438268
10643,-321.1429089790808
10644,-72.30709812158332
10645,244.89650104863105
10646,-111.76687989927606
10647,-71.30354161628637
10648,-97.1490053451391
10649,387.9928529444625
10650,134.07976082545443
10651,-372.7245397183444
10652,-153.89734891410626
10653,376.0557246783067
10654,-45.06699972728199
10655,29.111024201616715
10656,-164.38841371392454
10657,291.38028755702396
10658,-389.6429089892457
10659,-145.45381366072826
10660,276.5061419927243
10661,-134.0938109171893
10662,82.94811155481176
10663,143.7733706105275
10664,230.85377823040847
10665,649.898046991348
10666,188.1001141039922
10667,170.77221614376174
10668,-533.847484479048
10669,-516.1349688253704
10670,-356.7869746721655
10671,480.9037432056481
10672,-54.53599296167534
10673,-272.6605720403809
10674,-89.16369341976731
10675,-97.4000408249599
10676,-264.29803775062624
10677,-558.8516759610407
10678,-18.223173989822428
10679,238.68337858797932
10680,-107.49682687897655
10681,-439.7371496922737
10682,-366.08737762044973
10683,540.4744022919011
10684,-335.9192295399886
10685,128.9848136466244
10686,-360.46505927788365
10687,-211.01458656820012
10688,115.70383605399668
10689,-723.6333562247721
10690,380.89392210560885
10691,24.300969805755695
10692,-145.38761452740982
10693,-157.2829561785388
10694,134.10336003672958
10695,215.95710077116146
10696,-310.2061637343894
10697,18.01888369384282
10698,-287.1696947296592
10699,-244.82888943623888
10700,-126.15190632103042
10701,-276.85103369720093
10702,-63.90282319538385
10703,-268.29074198436547
10704,80.9906061870764
10705,135.4919764914788
10706,265.8617173707353
10707,290.1533893185743
10708,72.85750706987574
10709,-88.64501838284369
10710,-562.5238017086106
10711,-257.9685916645924
10712,-88.32818773227659
10713,-608.9048913545779
10714,16.64812984686707
10715,-117.99664144508856
10716,244.48813585825118
10717,60.96132064652671
10718,640.8504726114271
10719,15.07359265866253
10720,135.00644430477274
10721,39.523374533232335
10722,86.44560574134225
10723,20.337654615455605
10724,217.4424202319808
10725,-8.574845990247509
10726,172.39758731739892
10727,-326.0037487732896
10728,347.5813407240381
10729,128.9580390911452
10730,-379.75008861295373
10731,-134.70695705662484
10732,153.56888514342432
10733,-72.12278608897073
10734,183.3084883057267
10735,-456.5387761913787
10736,152.27530162599663
10737,-20.65828059907057
10738,245.62232835465826
10739,776.4009728233559
10740,-320.14345296022435
10741,-479.31970828477824
10742,-69.7543486029084
10743,-372.0104531960517
10744,397.2822473818087
10745,94.97293025154043
10746,-545.8700939849767
10747,92.71733084803319
10748,456.6232467986969
10749,140.33519629203954
10750,-542.6167845034421
10751,33.25617847305547
10752,237.5455531193661
10753,-260.5147806037737
10754,-227.74117804894541
10755,-18.37420794464412
10756,357.2320793577897
10757,234.1686632237951
10758,309.04949086471584
10759,109.41620907267823
10760,297.0462771953383
10761,431.2827186897731
10762,-285.9027541516837
10763,-461.123185060563
10764,458.84116852029274
10765,-35.132478657934264
10766,-138.96677867277987
10767,435.87811135413864
10768,-327.5517324812432
10769,-16.175842225601006
10770,32.68738315097178
10771,-143.1103609361337
10772,-82.91163796819312
10773,-26.395849579088175
10774,-295.9065424837689
10775,-300.9445513092775
10776,-157.03746176056399
10777,-444.10542517056757
10778,55.5429592337443
10779,136.09573343373833
10780,-59.934234414138
10781,774.7869393558549
10782,-291.8214694025422
10783,449.65451335805204
10784,-231.20082491305283
10785,88.18058840405118
10786,511.6823816159442
10787,27.69891399185397
10788,69.71900343078516
10789,-684.0304286748194
10790,-181.16575418910767
10791,-592.2856835316269
10792,-326.3723044913685
10793,527.5739554313374
10794,-175.98223228892513
10795,555.3273243262498
10796,-40.06219256947669
10797,-242.9096118442566
10798,466.47500983220874
10799,209.7265782177988
10800,112.47399028633761
10801,655.9597092112728
10802,-253.67288201365437
10803,-143.14006436902673
10804,261.9090334491257
10805,-51.43052462098907
10806,-646.5343714931215
10807,-114.11730645512908
10808,126.14931118008023
10809,204.59346285899497
10810,-300.39361365831377
10811,-415.6867458895398
10812,6.449152884280991
10813,72.80107777482874
10814,160.6608720814524
10815,249.311689291817
10816,-248.28534524656294
10817,7.830629922612616
10818,-466.38382701665824
10819,290.1514440446015
10820,-309.03320656333995
10821,528.6916611956265
10822,372.49384793225425
10823,-328.0862663096856
10824,-94.6587340772515
10825,55.56919414045729
10826,67.3438241903168
10827,-533.668381249131
10828,-128.10863350344843
10829,-542.9948584464192
10830,54.63463967258098
10831,182.66043483267924
10832,-41.299485730891035
10833,652.8127633917359
10834,-336.9657807378886
10835,99.96282019773791
10836,811.7900163367078
10837,-346.2521160653003
10838,103.69087960098386
10839,487.7360812633325
10840,120.89569101399142
10841,-324.3296740543697
10842,-136.41212971214838
10843,-41.924430030976936
10844,282.702986580234
10845,345.6203289702049
10846,124.69798534752354
10847,-206.1133528337339
10848,155.93998583214048
10849,-443.76722994338564
10850,-273.34300340059633
10851,195.95033081854592
10852,-30.6900408513998
10853,86.56778659815468
10854,-312.2113618894963
10855,41.00524696145786
10856,307.675180199948
10857,532.9059494214049
10858,260.1616805633804
10859,362.00550753373676
10860,101.32898120196833
10861,38.44129613989416
10862,20.267674753903062
10863,117.44024988074622
10864,573.691182707856
10865,-507.5920585145005
10866,-211.76962671045655
10867,-78.39989740428152
10868,-319.57376765957343
10869,-267.44656441833473
10870,-780.8570319676237
10871,50.229980556443905
10872,-298.5490108171672
10873,23.392386523116702
10874,-76.29059741014719
10875,-257.5974704642547
10876,171.56436509796546
10877,-121.60078316248975
10878,-451.37377685543055
10879,81.13533884268247
10880,-212.552493171426
10881,-3.5349272290955502
10882,-408.2554810001847
10883,-158.65133194465804
10884,238.39834201613078
10885,-133.0357232736965
10886,-266.08408260606416
10887,247.7427043819476
10888,347.96654428323694
10889,-511.31524281086666
10890,21.815871215019467
10891,-163.84140964229115
10892,-472.56083639704747
10893,-365.00826715123475
10894,272.4371379322399
10895,92.3737637489163
10896,491.80814568465166
10897,-200.0360581358085
10898,144.31490824987483
10899,-554.3580524199995
10900,-449.35755789415737
10901,565.0154801799599
10902,446.31875807462154
10903,309.69738818741257
10904,282.92794140775004
10905,176.19762818996801
10906,-315.14185176038126
10907,612.3377931152969
10908,274.25223124773106
10909,-19.436173058565135
10910,404.6254477705247
10911,47.266481426985415
10912,101.89624080960485
10913,98.14809562777887
10914,-231.3525824437231
10915,136.33612319164234
10916,-150.3100592679496
10917,461.19954997878784
10918,145.69015888427302
10919,-405.8237418755581
10920,-405.55256587509604
10921,213.67394365056154
10922,-204.80364027314414
10923,-118.57063791050848
10924,675.2302648290724
10925,145.1619878685345
10926,489.68700201996245
10927,-173.7655745936935
10928,89.6916846528368
10929,239.01179154231002
10930,-68.18000068660098
10931,93.66677561513256
10932,-196.5530172200872
10933,-711.7534447200931
10934,-104.15023991148966
10935,55.730039501229435
10936,74.2403505847863
10937,625.7495908769048
10938,234.9868848687547
10939,221.5929479387569
10940,61.93159175679486
10941,239.73644833443657
10942,-21.33808181831837
10943,180.16473629709222
10944,14.918627995497841
10945,-374.86568834825164
10946,-397.51492885840315
10947,114.66690843216134
10948,-269.6162287989431
10949,0.13921221449163512
10950,-34.59484676069365
10951,72.73402122668145
10952,-188.80556313903847
10953,-365.53367192345377
10954,-67.5955225542681
10955,19.50117013917894
10956,212.78259013823353
10957,170.72284688263193
10958,48.75605588201867
10959,-239.4465227916465
10960,409.7382051551801
10961,399.86800565030916
10962,18.693100459976378
10963,165.76697195984343
10964,-124.38945349671047
10965,54.99452321278645
10966,640.4320745648683
10967,7.578792735554346
10968,-265.0476304100111
10969,1.6927330910935583
10970,18.517133621267554
10971,-248.85163930169307
10972,106.86193154650809
10973,251.6391431209095
10974,133.8377395364068
10975,-358.26696137693045
10976,426.26144731764043
10977,71.97842246974037
10978,-322.0875596252206
10979,438.8402675015937
10980,-40.132114491341774
10981,283.80356865292595
10982,-487.9061953325844
10983,-86.93302825214802
10984,-470.8501510916908
10985,73.1464827731518
10986,-688.3900989407996
10987,392.47856756604097
10988,-328.6310374955386
10989,149.39160063469262
10990,321.7931147606057
10991,584.3930870450633
10992,206.75729570024902
10993,36.548225997008075
10994,-37.77828521118835
10995,-551.0517094651365
10996,-107.85120387756992
10997,-176.80602795353045
10998,-356.8894911731825
10999,418.4145841124784
11000,-26.13349601698125
11001,-213.90951362803105
11002,246.57978881987705
11003,-32.01102494971223
11004,-126.73258849582673
11005,26.914491557619325
11006,198.92197376295215
11007,-18.843554414707295
11008,-119.5148460764237
11009,-389.9037605310738
11010,-149.5092860714788
11011,-308.96203021469455
11012,-478.7771604137529
11013,-616.7291412522796
11014,-25.890829611384486
11015,-133.1765903168639
11016,-633.0587252293209
11017,-32.263294745607496
11018,28.79581958169455
11019,-290.00132364066025
11020,-168.02496539200087
11021,-173.84102001973974
11022,107.27955415166298
11023,278.3287852070005
11024,164.73665181591332
11025,596.7860199506165
11026,737.7802177171225
11027,-57.04439870388769
11028,-20.381913027885233
11029,193.1114083002465
11030,150.9524222036819
11031,-340.8779258558667
11032,207.5565702465375
11033,-27.674726125892615
11034,-146.95165736571187
11035,-121.88066829612656
11036,144.47950532989006
11037,333.209531678897
11038,-452.5131209680456
11039,-208.53684674422334
11040,265.8449475236096
11041,-86.19645950050077
11042,-456.0106179223631
11043,-377.73004720142774
11044,277.556688970453
11045,-98.28816556864344
11046,-258.6774182328505
11047,508.5130216465909
11048,-27.829466767415134
11049,-397.8382252241875
11050,27.29423154804179
11051,55.46090696291318
11052,86.52443961502685
11053,-417.71826706416755
11054,265.07469217437006
11055,126.4953798005735
11056,-731.2337998933427
11057,26.768529070431615
11058,15.172424965474143
11059,603.1491770539611
11060,-68.510369085761
11061,-630.158849738925
11062,391.43989504517043
11063,191.2673977127124
11064,-82.79915889804565
11065,874.2798355716817
11066,130.10220965607914
11067,24.825257629838948
11068,10.015684555530141
11069,407.55355195098446
11070,184.93372244983664
11071,699.4013403550848
11072,12.874182171249693
11073,-569.7950312054749
11074,-60.618267530271346
11075,-96.5894429258604
11076,19.66070835738448
11077,30.225969050066226
11078,-107.06858214835673
11079,-23.44815302330853
11080,-16.563489755112382
11081,18.767317998588016
11082,145.9503818222066
11083,-428.1027566009215
11084,-158.1747761103719
11085,-44.37808089678812
11086,-411.29977054483044
11087,218.42101808202494
11088,141.24530784475246
11089,316.634755970591
11090,93.6802398253552
11091,154.1640540256553
11092,-132.92025023591046
11093,-293.8735713953073
11094,485.30634558787494
11095,-271.2294815068549
11096,373.3831471784334
11097,-359.66959875632824
11098,-459.9923044506953
11099,209.05369852328178
11100,46.740083514877284
11101,-767.8965435991789
11102,-153.96946682570598
11103,-66.68289246156802
11104,-15.944035080887064
11105,16.075984344999963
11106,157.03893670157353
11107,585.6578635592915
11108,-259.6381059793919
11109,264.48646669308584
11110,171.55865069952716
11111,182.06572554508531
11112,-336.8833733608922
11113,-403.23853870315213
11114,114.57772510795479
11115,161.83644349638985
11116,-628.0447010001054
11117,242.0117530553878
11118,362.86303611765345
11119,60.71370640424445
11120,-359.311231213259
11121,-379.08187950572676
11122,237.83778494978878
11123,-293.4175091399247
11124,-397.45137920298123
11125,159.58885605132534
11126,365.03747521359537
11127,-720.6128464897361
11128,500.1648657714838
11129,-11.26581000616289
11130,-69.35501502523815
11131,250.865621559678
11132,-169.30678540802447
11133,120.43720692692663
11134,-39.95315782539312
11135,-520.8790659997443
11136,-631.1061053453728
11137,-189.45128724586735
11138,73.57078736644344
11139,39.63813193628249
11140,-459.8374387751047
11141,4.029071723496131
11142,-197.44889965681642
11143,62.38974256914705
11144,-186.44535236927175
11145,-133.60822019560172
11146,305.0229789528641
11147,-46.02246759214786
11148,-42.28147598500732
11149,-174.61342313978227
11150,-221.81742427816587
11151,-177.58255371476687
11152,-1.6457791602113578
11153,92.19561472892794
11154,380.63664334812415
11155,5.176285533507691
11156,-43.264137860359654
11157,138.56909768313275
11158,-644.2373399718055
11159,-264.05264854098084
11160,388.0771113359532
11161,-314.5755039675321
11162,68.59577885369873
11163,313.90250595867053
11164,-174.13638000550048
11165,75.24506091716734
11166,-48.30049653479033
11167,366.3281349305423
11168,-300.95317522451955
11169,52.29547497280681
11170,199.7645085288466
11171,-291.45213888117746
11172,-221.25525714195143
11173,-347.63373665011426
11174,-203.1697372256602
11175,-377.92297544460456
11176,-39.05990123872038
11177,-27.657708986923144
11178,-4.840069011082582
11179,387.69317018167004
11180,173.07521100861496
11181,932.2704016789722
11182,-79.75948934966542
11183,140.8319773722505
11184,39.684029858127474
11185,443.5242080443132
11186,342.3599487202389
11187,-137.8579525840634
11188,596.3305304911726
11189,207.646926423507
11190,-628.744469689727
11191,498.517706498844
11192,-157.9392487400487
11193,351.1078397657421
11194,21.711333535600193
11195,-147.8588200554936
11196,204.57246274928073
11197,29.474618249412718
11198,121.43392964124413
11199,-565.6199353865667
11200,-229.61058695852788
11201,-46.80447710874087
11202,686.9993413504823
11203,-439.37600813835604
11204,-564.306780926228
11205,-449.44523872061205
11206,-187.01337557795352
11207,63.71447075230736
11208,226.53217961128956
11209,-238.2619588660746
11210,8.031752667966902
11211,-360.6886941851466
11212,-123.99311613868583
11213,-388.86461946300403
11214,21.025862631446504
11215,-301.5018712563038
11216,215.87740831289668
11217,403.51021004980015
11218,435.6976033569271
11219,-107.10092088372204
11220,186.0469207837368
